item_id,item_name,Categoria (preencha: Arma/Armadura/etc)
T7_2H_KNUCKLES_SET3@1,Grandmaster's Spiked Gauntlets .1,Armas
T7_2H_KNUCKLES_SET3@2,Grandmaster's Spiked Gauntlets .2,Armas
T7_2H_KNUCKLES_SET3@3,Grandmaster's Spiked Gauntlets .3,Armas
T7_2H_KNUCKLES_SET3@4,Grandmaster's Spiked Gauntlets .4,Armas
T8_2H_KNUCKLES_SET3,Elder's Spiked Gauntlets,Armas
T8_2H_KNUCKLES_SET3@1,Elder's Spiked Gauntlets .1,Armas
T8_2H_KNUCKLES_SET3@2,Elder's Spiked Gauntlets .2,Armas
T8_2H_KNUCKLES_SET3@3,Elder's Spiked Gauntlets .3,Armas
T8_2H_KNUCKLES_SET3@4,Elder's Spiked Gauntlets .4,Armas
T4_JOURNAL_MAGE_EMPTY,Adept's Imbuer's Journal (Empty),Craft
T4_JOURNAL_MAGE_FULL,Adept's Imbuer's Journal (Full),Craft
T5_JOURNAL_MAGE_EMPTY,Expert's Imbuer's Journal (Empty),Craft
T5_JOURNAL_MAGE_FULL,Expert's Imbuer's Journal (Full),Craft
T6_JOURNAL_MAGE_EMPTY,Master's Imbuer's Journal (Empty),Craft
T6_JOURNAL_MAGE_FULL,Master's Imbuer's Journal (Full),Craft
T7_JOURNAL_MAGE_EMPTY,Grandmaster's Imbuer's Journal (Empty),Craft
T7_JOURNAL_MAGE_FULL,Grandmaster's Imbuer's Journal (Full),Craft
T8_JOURNAL_MAGE_EMPTY,Elder's Imbuer's Journal (Empty),Craft
T8_JOURNAL_MAGE_FULL,Elder's Imbuer's Journal (Full),Craft
T4_JOURNAL_WARRIOR_EMPTY,Adept's Blacksmith's Journal (Empty),Craft
T4_JOURNAL_WARRIOR_FULL,Adept's Blacksmith's Journal (Full),Craft
T5_JOURNAL_WARRIOR_EMPTY,Expert's Blacksmith's Journal (Empty),Craft
T5_JOURNAL_WARRIOR_FULL,Expert's Blacksmith's Journal (Full),Craft
T6_JOURNAL_WARRIOR_EMPTY,Master's Blacksmith's Journal (Empty),Craft
T6_JOURNAL_WARRIOR_FULL,Master's Blacksmith's Journal (Full),Craft
T7_JOURNAL_WARRIOR_EMPTY,Grandmaster's Blacksmith's Journal (Empty),Craft
T7_JOURNAL_WARRIOR_FULL,Grandmaster's Blacksmith's Journal (Full),Craft
T8_JOURNAL_WARRIOR_EMPTY,Elder's Blacksmith's Journal (Empty),Craft
T8_JOURNAL_WARRIOR_FULL,Elder's Blacksmith's Journal (Full),Craft
T4_JOURNAL_HUNTER_EMPTY,Adept's Fletcher's Journal (Empty),Craft
T4_JOURNAL_HUNTER_FULL,Adept's Fletcher's Journal (Full),Craft
T5_JOURNAL_HUNTER_EMPTY,Expert's Fletcher's Journal (Empty),Craft
T5_JOURNAL_HUNTER_FULL,Expert's Fletcher's Journal (Full),Craft
T6_JOURNAL_HUNTER_EMPTY,Master's Fletcher's Journal (Empty),Craft
T6_JOURNAL_HUNTER_FULL,Master's Fletcher's Journal (Full),Craft
T7_JOURNAL_HUNTER_EMPTY,Grandmaster's Fletcher's Journal (Empty),Craft
T7_JOURNAL_HUNTER_FULL,Grandmaster's Fletcher's Journal (Full),Craft
T8_JOURNAL_HUNTER_EMPTY,Elder's Fletcher's Journal (Empty),Craft
T8_JOURNAL_HUNTER_FULL,Elder's Fletcher's Journal (Full),Craft
T4_JOURNAL_TOOLMAKER_EMPTY,Adept Tinker's Journal (Empty),Craft
T4_JOURNAL_TOOLMAKER_FULL,Adept Tinker's Journal (Full),Craft
T5_JOURNAL_TOOLMAKER_EMPTY,Expert Tinker's Journal (Empty),Craft
T5_JOURNAL_TOOLMAKER_FULL,Expert Tinker's Journal (Full),Craft
T6_JOURNAL_TOOLMAKER_EMPTY,Master Tinker's Journal (Empty),Craft
T6_JOURNAL_TOOLMAKER_FULL,Master Tinker's Journal (Full),Craft
T7_JOURNAL_TOOLMAKER_EMPTY,Grandmaster Tinker's Journal (Empty),Craft
T7_JOURNAL_TOOLMAKER_FULL,Grandmaster Tinker's Journal (Full),Craft
T8_JOURNAL_TOOLMAKER_EMPTY,Elder Tinker's Journal (Empty),Craft
T8_JOURNAL_TOOLMAKER_FULL,Elder Tinker's Journal (Full),Craft
T4_PLANKS,Pine Planks,Craft
T4_PLANKS_LEVEL1@1,Uncommon Pine Planks,Craft
T4_PLANKS_LEVEL2@2,Rare Pine Planks,Craft
T4_PLANKS_LEVEL3@3,Excepcional Pine Planks,Craft
T4_PLANKS_LEVEL4@4,Pristine Pine Planks,Craft
T5_PLANKS,Cedar Planks,Craft
T5_PLANKS_LEVEL1@1,Uncommon Cedar Planks,Craft
T5_PLANKS_LEVEL2@2,Rare Cedar Planks,Craft
T5_PLANKS_LEVEL3@3,Excepcional Cedar Planks,Craft
T5_PLANKS_LEVEL4@4,Pristine Cedar Planks,Craft
T6_PLANKS,Bloodoak Planks,Craft
T6_PLANKS_LEVEL1@1,Uncommon Bloodoak Planks,Craft
T6_PLANKS_LEVEL2@2,Rare Bloodoak Planks,Craft
T6_PLANKS_LEVEL3@3,Excepcional Bloodoak Planks,Craft
T6_PLANKS_LEVEL4@4,Pristine Bloodoak Planks,Craft
T7_PLANKS,Ashenbark Planks,Craft
T7_PLANKS_LEVEL1@1,Uncommon Ashenbark Planks,Craft
T7_PLANKS_LEVEL2@2,Rare Ashenbark Planks,Craft
T7_PLANKS_LEVEL3@3,Excepcional Ashenbark Planks,Craft
T7_PLANKS_LEVEL4@4,Pristine Ashenbark Planks,Craft
T8_PLANKS,Whitewood Planks,Craft
T8_PLANKS_LEVEL1@1,Uncommon Whitewood Planks,Craft
T8_PLANKS_LEVEL2@2,Rare Whitewood Planks,Craft
T8_PLANKS_LEVEL3@3,Excepcional Whitewood Planks,Craft
T8_PLANKS_LEVEL4@4,Pristine Whitewood Planks,Craft
T4_METALBAR,Steel Bar,Craft
T4_METALBAR_LEVEL1@1,Uncommon Steel Bar,Craft
T4_METALBAR_LEVEL2@2,Rare Steel Bar,Craft
T4_METALBAR_LEVEL3@3,Excepcional Steel Bar,Craft
T4_METALBAR_LEVEL4@4,Pristine Steel Bar,Craft
T5_METALBAR,Titanium Steel Bar,Craft
T5_METALBAR_LEVEL1@1,Uncommon Titanium Steel Bar,Craft
T5_METALBAR_LEVEL2@2,Rare Titanium Steel Bar,Craft
T5_METALBAR_LEVEL3@3,Excepcional Titanium Steel Bar,Craft
T5_METALBAR_LEVEL4@4,Pristine Titanium Steel Bar,Craft
T6_METALBAR,Runite Steel Bar,Craft
T6_METALBAR_LEVEL1@1,Uncommon Runite Steel Bar,Craft
T6_METALBAR_LEVEL2@2,Rare Runite Steel Bar,Craft
T6_METALBAR_LEVEL3@3,Excepcional Runite Steel Bar,Craft
T6_METALBAR_LEVEL4@4,Pristine Runite Steel Bar,Craft
T7_METALBAR,Meteorite Steel Bar,Craft
T7_METALBAR_LEVEL1@1,Uncommon Meteorite Steel Bar,Craft
T7_METALBAR_LEVEL2@2,Rare Meteorite Steel Bar,Craft
T7_METALBAR_LEVEL3@3,Excepcional Meteorite Steel Bar,Craft
T7_METALBAR_LEVEL4@4,Pristine Meteorite Steel Bar,Craft
T8_METALBAR,Adamantium Steel Bar,Craft
T8_METALBAR_LEVEL1@1,Uncommon Adamantium Steel Bar,Craft
T8_METALBAR_LEVEL2@2,Rare Adamantium Steel Bar,Craft
T8_METALBAR_LEVEL3@3,Excepcional Adamantium Steel Bar,Craft
T8_METALBAR_LEVEL4@4,Pristine Adamantium Steel Bar,Craft
T4_CLOTH,Fine Cloth,Craft
T4_CLOTH_LEVEL1@1,Uncommon Fine Cloth,Craft
T4_CLOTH_LEVEL2@2,Rare Fine Cloth,Craft
T4_CLOTH_LEVEL3@3,Excepcional Fine Cloth,Craft
T4_CLOTH_LEVEL4@4,Pristine Fine Cloth,Craft
T5_CLOTH,Ornate Cloth,Craft
T5_CLOTH_LEVEL1@1,Uncommon Ornate Cloth,Craft
T5_CLOTH_LEVEL2@2,Rare Ornate Cloth,Craft
T5_CLOTH_LEVEL3@3,Excepcional Ornate Cloth,Craft
T5_CLOTH_LEVEL4@4,Pristine Ornate Cloth,Craft
T6_CLOTH,Lavish Cloth,Craft
T6_CLOTH_LEVEL1@1,Uncommon Lavish Cloth,Craft
T6_CLOTH_LEVEL2@2,Rare Lavish Cloth,Craft
T6_CLOTH_LEVEL3@3,Excepcional Lavish Cloth,Craft
T6_CLOTH_LEVEL4@4,Pristine Lavish Cloth,Craft
T7_CLOTH,Opulent Cloth,Craft
T7_CLOTH_LEVEL1@1,Uncommon Opulent Cloth,Craft
T7_CLOTH_LEVEL2@2,Rare Opulent Cloth,Craft
T7_CLOTH_LEVEL3@3,Excepcional Opulent Cloth,Craft
T7_CLOTH_LEVEL4@4,Pristine Opulent Cloth,Craft
T8_CLOTH,Baroque Cloth,Craft
T8_CLOTH_LEVEL1@1,Uncommon Baroque Cloth,Craft
T8_CLOTH_LEVEL2@2,Rare Baroque Cloth,Craft
T8_CLOTH_LEVEL3@3,Excepcional Baroque Cloth,Craft
T8_CLOTH_LEVEL4@4,Pristine Baroque Cloth,Craft
T4_LEATHER,Worked Leather,Craft
T4_LEATHER_LEVEL1@1,Uncommon Worked Leather,Craft
T4_LEATHER_LEVEL2@2,Rare Worked Leather,Craft
T4_LEATHER_LEVEL3@3,Excepcional Worked Leather,Craft
T4_LEATHER_LEVEL4@4,Pristine Worked Leather,Craft
T5_LEATHER,Cured Leather,Craft
T5_LEATHER_LEVEL1@1,Uncommon Cured Leather,Craft
T5_LEATHER_LEVEL2@2,Rare Cured Leather,Craft
T5_LEATHER_LEVEL3@3,Excepcional Cured Leather,Craft
T5_LEATHER_LEVEL4@4,Pristine Cured Leather,Craft
T6_LEATHER,Hardened Leather,Craft
T6_LEATHER_LEVEL1@1,Uncommon Hardened Leather,Craft
T6_LEATHER_LEVEL2@2,Rare Hardened Leather,Craft
T6_LEATHER_LEVEL3@3,Excepcional Hardened Leather,Craft
T6_LEATHER_LEVEL4@4,Pristine Hardened Leather,Craft
T7_LEATHER,Reinforced Leather,Craft
T7_LEATHER_LEVEL1@1,Uncommon Reinforced Leather,Craft
T7_LEATHER_LEVEL2@2,Rare Reinforced Leather,Craft
T7_LEATHER_LEVEL3@3,Excepcional Reinforced Leather,Craft
T7_LEATHER_LEVEL4@4,Pristine Reinforced Leather,Craft
T8_LEATHER,Fortified Leather,Craft
T8_LEATHER_LEVEL1@1,Uncommon Fortified Leather,Craft
T8_LEATHER_LEVEL2@2,Rare Fortified Leather,Craft
T8_LEATHER_LEVEL3@3,Excepcional Fortified Leather,Craft
T8_LEATHER_LEVEL4@4,Pristine Fortified Leather,Craft
